#検索キーワード	辞書	match	count	結果1	結果1_ID	結果1_検索順位	結果2	結果2_ID	結果2_検索順位	結果3	結果3_ID	結果3_検索順位	結果4	結果4_ID	結果4_検索順位	結果5	結果5_ID	結果5_検索順位	結果6	結果6_ID	結果6_検索順位	結果7	結果7_ID	結果7_検索順位	結果8	結果8_ID	結果8_検索順位	結果9	結果9_ID	結果9_検索順位	結果10	結果10_ID	結果10_検索順位
ribonucleoside-diphosphate reductase, alpha subunit	univ	cs	10	Ribonucleoside-diphosphate reductase betasubunit	f3981421c1991339a5a7ff5c2a3e7cabmlt_after	10	ribonucleoside-diphosphate reductase subunit alpha	2d4e162733b4f80dd409592d211789a3mlt_after	1	Ribonucleoside-diphosphate reductase 1 subunit alpha	440cd674cc7d7139b1c56e73c7d102femlt_after	2	Ribonucleoside-diphosphate reductase 2 subunit alpha	be94ce195cf63b3c6e5f29cf1bac0330mlt_after	2	Ribonucleoside-diphosphate reductase subunit alpha 1	5e7c98e490734a1adea85bc8ef387252mlt_after	2	Ribonucleoside-diphosphate reductase subunit alpha 2	bd1e80580516cdc198964be66987e6d0mlt_after	2	Ribonucleoside-diphosphate reductase subunit M2	a4f85314864df829b2a9849f7de10c3dmlt_after	6	Ribonucleoside-diphosphate reductase subunit M2 B	53c09a3eecf92641d02895062f62bfb7mlt_after	6	Ribonucleoside-diphosphate reductase subunit beta	8ce64f5fcea914c81875be07f3426070mlt_after	8	Ribonucleoside-diphosphate reductase NrdEB subunit alpha	cbf71460b770b60dcd0b6ab09f233654mlt_after	9
ribosomal protein L1	univ	cs	10	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	0	50S ribosomal protein L1	6ad06ec2bf17d544a50cae618bb76874mlt_after	1	60S ribosomal protein L1	4328c9f6fe3194d33d1c63f47c593da4mlt_after	1	50S ribosomal protein L10	aa52c0482c83a84e263fcab998ee4924mlt_after	0	50S ribosomal protein L11	6b5e4982f8a5f58c41f66f89adf02d0bmlt_after	0	50S ribosomal protein L16	048c4899c0dacc577682cc1bd26dcf75mlt_after	0	50S ribosomal protein L19	76c8175047c7e2c4349ba14a0bcca04amlt_after	0	50S ribosomal protein L14	9416254dc0d11924c2e2fdfa1348191amlt_after	0	50S ribosomal protein L17	2001ff3a9287821a8005e63ea5597a41mlt_after	0	50S ribosomal protein L15	3829d12d67b11c93e858a28cdda3936emlt_after	0
ribosomal protein L11	univ	cs	10	50S ribosomal protein L11	6b5e4982f8a5f58c41f66f89adf02d0bmlt_after	1	60S ribosomal protein L11	a04cc30c6818a69e646c765b75f4a55emlt_after	1	50S ribosomal protein L11-1	3ddce1392185b7f008beffd4e17c8bd9mlt_after	3	50S ribosomal protein L11-2	17b199df9195960e7e2be9d079619bf9mlt_after	3	60S ribosomal protein L11-1	035ff776a5a6e881799955b965acfdacmlt_after	3	60S ribosomal protein L11-2	57179f065c2e00a43bb394ae793faecdmlt_after	3	60S ribosomal protein L11-A	a63274b25c71d5164b368ebd36ceb7f7mlt_after	3	60S ribosomal protein L11-B	2530bb8d4f1581911beb9b98d656a202mlt_after	3	50S ribosomal protein L11-2/L11-3	ecc2e146d68a0377c08ee41b52934370mlt_after	3	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	0
ribosomal protein L13	univ	cs	10	50S ribosomal protein L13	0e6cd80c41af9ee20da745f2ad2c5ad7mlt_after	1	60S ribosomal protein L13	f06e389a5f02fc5b731c03341c4c2721mlt_after	1	50S ribosomal protein L13e	f79207e6dbedb437a2a61f15be9a35b2mlt_after	3	60S ribosomal protein L13-1	70fc5e9ef84cbd6f35c199abe189e30amlt_after	3	60S ribosomal protein L13-2	c43bbe10e0b076cbc6c5c36fd632e2f5mlt_after	3	60S ribosomal protein L13-3	a516b8d15558645ebf8d8a67feafb8a4mlt_after	3	60S ribosomal protein L13-A	0c4ffc0ecfc4a36366475c337181b374mlt_after	3	60S ribosomal protein L13-B	f300b63e9295cf92b041b7beb2b294e0mlt_after	3	60S ribosomal protein L13a	af854ba78014ea0191b6742cc7456b6bmlt_after	3	60S ribosomal protein L13a-1	0c187496331c8dccbd4df044ec489850mlt_after	3
ribosomal protein L14	univ	cs	10	50S ribosomal protein L14	9416254dc0d11924c2e2fdfa1348191amlt_after	1	60S ribosomal protein L14	51174e90bf8fcd5001887ce479c99a28mlt_after	1	50S ribosomal protein L14e	37253adba48c2c889eaa240aa842c44cmlt_after	3	60S ribosomal protein L14-1	134c318c4f56f5a69cb554b5d8f8d1ecmlt_after	3	60S ribosomal protein L14-2	d5abc21ef3b69791667e596096ebc576mlt_after	3	60S ribosomal protein L14-A	a54328708bd212174e0b9addb48cd0aamlt_after	3	60S ribosomal protein L14-B	f4fddcc624423213763f92064e2c868bmlt_after	3	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	0	60S ribosomal protein L14, hydrogenosomal	d94712792d1488c482b79f4f62a4adbemlt_after	8	50S ribosomal protein L14, plastid	94406b18cdeb7e083602c4fc3c9eb47dmlt_after	8
ribosomal protein L15	univ	cs	10	50S ribosomal protein L15	3829d12d67b11c93e858a28cdda3936emlt_after	1	60S ribosomal protein L15	6a892a01cd55a5ac53a155f0eca96c04mlt_after	1	50S ribosomal protein L15e	86473a04770136b38612de8d78ea49ebmlt_after	3	60S ribosomal protein L15-1	9f582aed91b2c5f87ea4985b68b52c8emlt_after	3	60S ribosomal protein L15-2	c8fb6aa276fcd2bd9a2380a8cf3fd803mlt_after	3	60S ribosomal protein L15-A	e985826bb1cfc11e3e528760db840d74mlt_after	3	60S ribosomal protein L15-B	829e1a8737bc49984836d67f379de5a0mlt_after	3	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	0	50S ribosomal protein L1	6ad06ec2bf17d544a50cae618bb76874mlt_after	0	60S ribosomal protein L1	4328c9f6fe3194d33d1c63f47c593da4mlt_after	0
ribosomal protein L16	univ	cs	10	50S ribosomal protein L16	048c4899c0dacc577682cc1bd26dcf75mlt_after	1	60S ribosomal protein L16	97853f72b0c83255cbe15394ba64ff28mlt_after	1	60S ribosomal protein L16-A	6dd0d373de27fe7a193dca68f89d4fbbmlt_after	3	60S ribosomal protein L16-B	d5813b14092fb505006b26738b3187d9mlt_after	3	60S ribosomal protein L16-C	a7f8ea57b54c78ccbcf4d16c10145385mlt_after	3	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	0	50S ribosomal protein L16, plastid	f10803718132d11dcccb840187eca882mlt_after	6	50S ribosomal protein L16, cyanelle	a609c1ca6ea5e58800338cf43711b988mlt_after	6	50S ribosomal protein L1	6ad06ec2bf17d544a50cae618bb76874mlt_after	0	60S ribosomal protein L1	4328c9f6fe3194d33d1c63f47c593da4mlt_after	0
ribosomal protein L17	univ	cs	10	50S ribosomal protein L17	2001ff3a9287821a8005e63ea5597a41mlt_after	1	60S ribosomal protein L17	88f87036e098e8ff15fe26208899a9c1mlt_after	1	60S ribosomal protein L17-1	eadacb60c46df684c0d45820584c86b6mlt_after	3	60S ribosomal protein L17-2	4e00f862c990398e30d03503b7db8849mlt_after	3	60S ribosomal protein L17-A	34ce465af3400e309167f97e4ca0a3a6mlt_after	3	60S ribosomal protein L17-B	9b439cf5f6fe5007008806b72e8db8e0mlt_after	3	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	7	50S ribosomal protein L1	6ad06ec2bf17d544a50cae618bb76874mlt_after	0	60S ribosomal protein L1	4328c9f6fe3194d33d1c63f47c593da4mlt_after	0	50S ribosomal protein L10	aa52c0482c83a84e263fcab998ee4924mlt_after	0
ribosomal protein L19	univ	cs	10	50S ribosomal protein L19	76c8175047c7e2c4349ba14a0bcca04amlt_after	1	60S ribosomal protein L19	59ea49f0bf7ba11e94280952d654d9eemlt_after	1	50S ribosomal protein L19e	43b2685a8b2334ff846e5baa67cf529bmlt_after	3	60S ribosomal protein L19-1	57b24c88a756f5d25efdd9d1da4979f6mlt_after	3	60S ribosomal protein L19-2	ea04a726d3e56bc815164e24c37d2278mlt_after	3	60S ribosomal protein L19-3	9046fac540206e595897e6d907904103mlt_after	3	60S ribosomal protein L19-A	2e6917a4d62a908e67f83ee8633368b0mlt_after	3	60S ribosomal protein L19-B	90886743f0516c25db6cd70fd5e64f2bmlt_after	3	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	0	50S ribosomal protein L19, plastid	56cf975381d26d328bf9013b7a00d9a3mlt_after	9
ribosomal protein L2	univ	cs	10	50S ribosomal protein L2	a28d05772db5bb7fe15ae99bfb76bcc0mlt_after	1	60S ribosomal protein L2	ac0771a75357f3d3beb0e9d77c3b73edmlt_after	1	50S ribosomal protein L24	69243dc7c46ded09b5183bb5506b17f0mlt_after	0	50S ribosomal protein L22	bb002958d95b91c0f1e7b5fe9d54302dmlt_after	0	50S ribosomal protein L29	c476a1d249d57a79e265eab27390135bmlt_after	0	50S ribosomal protein L28	0b403e244b6b5d6b7864f55f3409158cmlt_after	0	50S ribosomal protein L20	b98f7dde745fd4ed21fcfedca0ef49bamlt_after	0	50S ribosomal protein L27	09baa131c96157e943ed1526ce429917mlt_after	0	50S ribosomal protein L23	6f328d9d76d9b0eea1276fa1359f8ee9mlt_after	0	50S ribosomal protein L25	d2236721a4b06d87ca1d1631ab1ab818mlt_after	0
ribosomal protein L20	univ	cs	10	50S ribosomal protein L20	b98f7dde745fd4ed21fcfedca0ef49bamlt_after	1	60S ribosomal protein L20-A	b71ee69c0a9bec09bfe3df1ef2de5444mlt_after	2	60S ribosomal protein L20-B	7f9f21722f37a1d57f51985299462da1mlt_after	2	50S ribosomal protein L20, plastid	d7bb5dbe1d561be5ffdf8ddb5fea19c0mlt_after	4	50S ribosomal protein L20, cyanelle	0c69711cd4ac5ce916427d354b27e163mlt_after	4	50S ribosomal protein L2	a28d05772db5bb7fe15ae99bfb76bcc0mlt_after	0	60S ribosomal protein L2	ac0771a75357f3d3beb0e9d77c3b73edmlt_after	0	50S ribosomal protein L24	69243dc7c46ded09b5183bb5506b17f0mlt_after	0	50S ribosomal protein L22	bb002958d95b91c0f1e7b5fe9d54302dmlt_after	0	50S ribosomal protein L29	c476a1d249d57a79e265eab27390135bmlt_after	0
ribosomal protein L21	univ	cs	10	50S ribosomal protein L21	17614a9eddd88bf68ccdd08652077ce0mlt_after	1	60S ribosomal protein L21	18df8be37494d120d86fea3a1bdcd0f7mlt_after	1	50S ribosomal protein L21e	62616bebd5b88bd2cc636171bb132e4bmlt_after	3	60S ribosomal protein L21-1	098b0276fe3b40a345b7666541861675mlt_after	3	60S ribosomal protein L21-2	a209136d09236efe904abd3614b1d69cmlt_after	3	60S ribosomal protein L21-A	198da2f05e7115962fbd6218442ec253mlt_after	3	60S ribosomal protein L21-B	88bd4ad5331b422eb96f6350c21ee4fdmlt_after	3	50S ribosomal protein L21, cyanelle	733e715341b91bd1f620b36798072033mlt_after	3	50S ribosomal protein L2	a28d05772db5bb7fe15ae99bfb76bcc0mlt_after	0	60S ribosomal protein L2	ac0771a75357f3d3beb0e9d77c3b73edmlt_after	0
ribosomal protein L22	univ	cs	10	50S ribosomal protein L22	bb002958d95b91c0f1e7b5fe9d54302dmlt_after	1	60S ribosomal protein L22	0026f87b39437256ace1f2d04666a838mlt_after	1	60S ribosomal protein L22 1	8360f779621a2bb0cd9042ab962f0975mlt_after	3	60S ribosomal protein L22 2	2594317ff51e7cd6151186319f2d2605mlt_after	3	60S ribosomal protein L22-3	fbf8bd0f7d9e25861b04a654a1cff6f3mlt_after	3	60S ribosomal protein L22-A	08379612fca12217118a24da3b8c22cemlt_after	3	60S ribosomal protein L22-B	ccc9af038394ffb61169b84ce70f76a2mlt_after	3	60S ribosomal protein L22-like 1	bbf1a819b7604ec13f20c44c948ff0d2mlt_after	3	50S ribosomal protein L22, plastid	1a24050b551361d940454edefafe49ffmlt_after	3	50S ribosomal protein L22, cyanelle	ff92cfbb5da04a6a8d6c77ebf22e15c3mlt_after	3
ribosomal protein L23	univ	cs	10	50S ribosomal protein L23	6f328d9d76d9b0eea1276fa1359f8ee9mlt_after	1	60S ribosomal protein L23	a5bd074bbf92f42c6b4f9c84ef7a489fmlt_after	1	60S ribosomal protein L23-A	c89654cebced1cab5aec1465c310451fmlt_after	3	60S ribosomal protein L23-B	9ec5401384ba45a5cf5b644e08798608mlt_after	3	60S ribosomal protein L23A	352fa1f8cedc98fd53f962651dd83372mlt_after	3	60S ribosomal protein L23a 1	3b77d82e28d6bd5232844b50cbd495ffmlt_after	3	60S ribosomal protein L23a 2	73632207011ab4dd1eff91838d8f41e3mlt_after	3	50S ribosomal protein L23, plastid	71d17a92608d92e858a6aaf06c038679mlt_after	3	50S ribosomal protein L2	a28d05772db5bb7fe15ae99bfb76bcc0mlt_after	0	60S ribosomal protein L2	ac0771a75357f3d3beb0e9d77c3b73edmlt_after	0
ribosomal protein L24	univ	cs	10	50S ribosomal protein L24	69243dc7c46ded09b5183bb5506b17f0mlt_after	1	60S ribosomal protein L24	9555bd9bbf457dd6ea68fbf5dd5e59e0mlt_after	1	50S ribosomal protein L24e	99bd7ef06bb5375a942a1ac09586a785mlt_after	3	60S ribosomal protein L24-1	ca96e34287b9f7245c19ea8d480c943dmlt_after	3	60S ribosomal protein L24-2	ec53c3cc570f96858839b1c88526dcc7mlt_after	3	60S ribosomal protein L24-A	cdfeb2582436628aff7addddc1e82155mlt_after	3	60S ribosomal protein L24-B	dfe8884cc8b331d23c4ba7bdf30bc328mlt_after	3	50S ribosomal protein L2	a28d05772db5bb7fe15ae99bfb76bcc0mlt_after	0	60S ribosomal protein L2	ac0771a75357f3d3beb0e9d77c3b73edmlt_after	0	50S ribosomal protein L22	bb002958d95b91c0f1e7b5fe9d54302dmlt_after	0
ribosomal protein L25, Ctc-form	univ	cs	10	50S ribosomal protein L25	d2236721a4b06d87ca1d1631ab1ab818mlt_after	1	60S ribosomal protein L25	861c36643ac447865082a1e6d97e2454mlt_after	1	50S ribosomal protein L25 1	374d4ae59fd202244815d9b6cf917b92mlt_after	3	50S ribosomal protein L25 2	ef58fcdb77eea648ec5030c626527624mlt_after	3	60S ribosomal protein L25-A	934bf5ed6f98b4b5c71a5b50d6fd6ceemlt_after	3	60S ribosomal protein L25-B	afcb0bccab515727fa820c2243ad302amlt_after	3	50S ribosomal protein L2	a28d05772db5bb7fe15ae99bfb76bcc0mlt_after	0	60S ribosomal protein L2	ac0771a75357f3d3beb0e9d77c3b73edmlt_after	0	50S ribosomal protein L25/general stress protein Ctc	4f64d7a348d0dfda0882547e7c6b22e4mlt_after	7	50S ribosomal protein L24	69243dc7c46ded09b5183bb5506b17f0mlt_after	0
ribosomal protein L27	univ	cs	10	50S ribosomal protein L27	09baa131c96157e943ed1526ce429917mlt_after	1	60S ribosomal protein L27	ac1bba633e3e713d70c5b8f16e476cbfmlt_after	1	60S ribosomal protein L27-1	22c4d688907ee891fea9c622b0e8b2c3mlt_after	3	60S ribosomal protein L27-2	c297a69c904601f66136317c22edae47mlt_after	3	60S ribosomal protein L27-3	600e5a8ab3e72c2aaac2c2ee6b9d212fmlt_after	3	60S ribosomal protein L27-A	66df9dcb2000168eee8e8f3bd271d390mlt_after	3	60S ribosomal protein L27-B	1775d3836dd43f715d7d514b237e1998mlt_after	3	60S ribosomal protein L27a	ff706e46ba00159009482a8b2051f2d3mlt_after	3	60S ribosomal protein L27a-1	05725d504afbb915e130e5773daf5fb4mlt_after	3	60S ribosomal protein L27a-2	321ad3949812273f5aa861bfe29e0120mlt_after	3
ribosomal protein L28	univ	cs	10	50S ribosomal protein L28	0b403e244b6b5d6b7864f55f3409158cmlt_after	1	60S ribosomal protein L28	68617b016d734bfc00f8cdf7cff8da90mlt_after	1	50S ribosomal protein L28 1	1078b661cb4b234eb31f7bb9b729d0bamlt_after	3	50S ribosomal protein L28 2	6db054983ed1f1f6dc167347f043c837mlt_after	3	60S ribosomal protein L28-1	291b03d1e8c4919d92c4182a883dbac5mlt_after	3	60S ribosomal protein L28-2	2c4b509e8d865b0b87baa44c1452194fmlt_after	3	60S ribosomal protein L28-A	937b2e8b83a04853e411132758ebe08cmlt_after	3	60S ribosomal protein L28-B	60714e402f4a8a88a58733c222d8b9bamlt_after	3	60S ribosomal protein L28e	d741e6800ace8a82916355180cde9da1mlt_after	3	50S ribosomal protein L28, cyanelle	c0816140b869a10080b67b5a88c2d4b0mlt_after	3
ribosomal protein L29	univ	cs	10	50S ribosomal protein L29	c476a1d249d57a79e265eab27390135bmlt_after	1	60S ribosomal protein L29	00723927964b44d91ae7abc641ef69edmlt_after	1	60S ribosomal protein L29-1	6512d70b648cb9c588cb14202ddcbac9mlt_after	3	60S ribosomal protein L29-2	dd7647289056a67a25f0ff86c0aa318cmlt_after	3	50S ribosomal protein L2	a28d05772db5bb7fe15ae99bfb76bcc0mlt_after	0	60S ribosomal protein L2	ac0771a75357f3d3beb0e9d77c3b73edmlt_after	0	50S ribosomal protein L24	69243dc7c46ded09b5183bb5506b17f0mlt_after	0	50S ribosomal protein L22	bb002958d95b91c0f1e7b5fe9d54302dmlt_after	0	50S ribosomal protein L28	0b403e244b6b5d6b7864f55f3409158cmlt_after	0	50S ribosomal protein L20	b98f7dde745fd4ed21fcfedca0ef49bamlt_after	0
ribosomal protein L31	univ	cs	10	50S ribosomal protein L31	1a2fbf485181738624cc6296672f37b8mlt_after	1	60S ribosomal protein L3-1	9497d00f9da78ec58494bf0c83f29d29mlt_after	0	60S ribosomal protein L31	9fb5ca0a6c59e5931ead8bd960a7f360mlt_after	1	50S ribosomal protein L31e	e8cc9eddef4bdc1e461a977761954161mlt_after	3	60S ribosomal protein L31-1	7136628aa11c69818d79fdc2e9a14a69mlt_after	3	60S ribosomal protein L31-2	afff68d13020fc641473403ed4d4db91mlt_after	3	60S ribosomal protein L31-3	5faa6aece2845d0a57dbb85dbe5e08femlt_after	3	60S ribosomal protein L31-A	ab0fc27527041f25e246131c9408cf44mlt_after	3	60S ribosomal protein L31-B	38e3f181aaf84c07e47d0b168507588cmlt_after	3	type B 50S ribosomal protein L31	603c4dab32adf3b4864bb00479d5abf5mlt_after	3
ribosomal protein L32	univ	cs	10	50S ribosomal protein L32	24ae9b8d90c8aff5c1593b471b16b445mlt_after	1	60S ribosomal protein L3-2	e5d764697c1985f8f6e78733eb748898mlt_after	0	60S ribosomal protein L32	314275c4d2c9b8a9b46629ec5e3529bdmlt_after	1	50S ribosomal protein L32e	e156171008abf79f22a8910ca33d3853mlt_after	3	50S ribosomal protein L32 1	d4f1278f59bb95ba7bbd6099d24f9662mlt_after	3	50S ribosomal protein L32 2	b6ac75cc2e595411c1258e5facc2d41fmlt_after	3	50S ribosomal protein L32-3	9d05d854c808bf2f4b705b70e24fd0damlt_after	3	60S ribosomal protein L32-1	ef6a45a94702cff8f5797b734865c960mlt_after	3	60S ribosomal protein L32-2	58db120b3e3d51bc5a972c7614197e3amlt_after	3	60S ribosomal protein L32-A	e961198f3994761ecb4d8319f0ca8abamlt_after	3
ribosomal protein L33	univ	cs	10	50S ribosomal protein L33	51056a7c7db158bd899bc63fb68850cbmlt_after	1	60S ribosomal protein L33	35938d23c321f72acc8aee13171e3195mlt_after	1	50S ribosomal protein L33 1	2ff4df92a027ee703f4a1187423ad42amlt_after	3	50S ribosomal protein L33 2	781e4d7b090cb08fb52917eee84cdcb0mlt_after	3	50S ribosomal protein L33 3	dbdd2e647f4810da04a0d007831465ecmlt_after	3	50S ribosomal protein L33 4	d429beb2ce7741ba932d0f9c578f4195mlt_after	3	60S ribosomal protein L33-A	b053ee56f77bbedec223355a30cd11a0mlt_after	3	60S ribosomal protein L33-B	a625a8513321111486510f4845f673afmlt_after	3	50S ribosomal protein L33 type 3	328311f1a435977e6c1183b249f65e27mlt_after	3	Ribosomal protein L3	e3fba61648993256ae860a2f4a7689cfmlt_after	0
ribosomal protein L34	univ	cs	10	50S ribosomal protein L34	d9ca33ec742820d7130d0b5913fdfaeemlt_after	1	60S ribosomal protein L34	5010db80d42cf917194c8c4874b0f048mlt_after	1	50S ribosomal protein L34e	65e4e6701d6679722bbf208499024e66mlt_after	3	60S ribosomal protein L34-1	12a7d9896ec9152aef0b8f08e0766e13mlt_after	3	60S ribosomal protein L34-2	645d666b250e9c23646ce30cd87e1d83mlt_after	3	60S ribosomal protein L34-3	6d7507907f66f74d6bb319989c07466dmlt_after	3	60S ribosomal protein L34-A	d21a8cf9bb1a39db0065a408d53d0c08mlt_after	3	60S ribosomal protein L34-B	4e44f2ec0ce8be753b5c3be0527b516bmlt_after	3	Ribosomal protein L3	e3fba61648993256ae860a2f4a7689cfmlt_after	0	50S ribosomal protein L34, cyanelle	4e3723ae0acb749df9bb101fdcdc1a9amlt_after	3
ribosomal protein L35	univ	cs	10	50S ribosomal protein L35	b6d790eea818bfa42a8a545213b57528mlt_after	1	60S ribosomal protein L35	caf97a320927a63ac8c4ea80378df36emlt_after	1	60S ribosomal protein L35-1	d47217c5d080a0f1ca60ada3259f3ff3mlt_after	3	60S ribosomal protein L35-2	b740b5467516932fbefef71b674fb58cmlt_after	3	60S ribosomal protein L35-3	fed8798671bbf7e91111e815256f5222mlt_after	3	60S ribosomal protein L35-4	fc7020ac6cb0458b60520b4a836516b4mlt_after	3	60S ribosomal protein L35-A	8cc82ccd37ef1f6dce37786db5bd45aemlt_after	3	60S ribosomal protein L35-B	eb4350c5dd0095b19859c3fbf2a4bbeamlt_after	3	60S ribosomal protein L35a	0fdcd92fd1d1949766aa38cc114c7bbemlt_after	3	50S ribosomal protein L35ae	a53c6da880b30ca8845fa9d49a913523mlt_after	3
ribosomal protein L4/L1 family	univ	cs	10	50S ribosomal protein L4	985add36ff724553dcf0db5bc3be2ae7mlt_after	10	60S ribosomal protein L4	5a3db7b8345e4ff321d0077f6773e7aamlt_after	1	60S ribosomal protein L4-1	9934d35f5be4bd2cbdeaa5872ed98850mlt_after	2	60S ribosomal protein L4-2	1bcbb0070f8dd32ef717c5d41a376c00mlt_after	2	60S ribosomal protein L4-A	2fa580c1df9d768ee1143735ba1ecbd5mlt_after	2	60S ribosomal protein L4-B	4c0208993680392076b94df5903ed0c2mlt_after	2	60S ribosomal protein L40	a1a6b79cd7e67340000eae965252437bmlt_after	2	60S ribosomal protein L41	1b0be30f4d9c26e3b0dbb43b05ec8e1cmlt_after	2	60S ribosomal protein L42	20c22c26fcd4b2bbe4e4214807b86c6emlt_after	2	60S ribosomal protein L43	cb2346f772f7f5a55bb756dea9f2fd34mlt_after	2
ribosomal protein L7/L12	univ	cs	10	50S ribosomal protein L7/L12	0ce606d0c0e8a135dc2a4befc629cd03mlt_after	1	60S ribosomal protein L7-like 1	07b2acf1fe1935f947034ddb85bcc819mlt_after	2	50S ribosomal protein L7/L12-serine acetyltransferase	0fa595774fa899e36b9452916022e3d1mlt_after	3	60S ribosomal protein L7	52d9e3226016466ae19869745c618e7fmlt_after	0	60S ribosomal protein L7 1	ee72995b4541ec7682f021fde1323a40mlt_after	0	60S ribosomal protein L7 2	2ccc60772c87f55f3f35923d381fa655mlt_after	0	60S ribosomal protein L7-3	43f88c229fd90f2da6ed66a3298e9e3fmlt_after	0	60S ribosomal protein L7-4	a7205ddee0a2b0fcb435ef85abfd2251mlt_after	0	60S ribosomal protein L7-A	73bf409d4b2c50a44261951ef8909475mlt_after	0	60S ribosomal protein L7-B	6dbfdf597fb38249a986c01468b41df5mlt_after	0
ribosomal protein L9	univ	cs	10	50S ribosomal protein L9	85efc0d69a8a106b6ac4e445b8f90d80mlt_after	1	60S ribosomal protein L9	200f1e7bdc96ab8fbb06d1ad12fd7fafmlt_after	1	60S ribosomal protein L9-1	dfedbe4f94d1aa99654f2f9de7102eeamlt_after	3	60S ribosomal protein L9-2	460048e90c22106abccd6eaefe13b7a3mlt_after	3	60S ribosomal protein L9-A	c0fb64aee687ddaed8fdbe44b692cc57mlt_after	3	60S ribosomal protein L9-B	3dc73d5b32ffa0bbb2ccfb73760d36e6mlt_after	3	Ribosomal protein L3	e3fba61648993256ae860a2f4a7689cfmlt_after	0	Ribosomal protein L18	5a2eb608da907472e03220f93b1a9d86mlt_after	0	50S ribosomal protein L3	48aff599a6403467e3b6819b345e8724mlt_after	0	50S ribosomal protein L5	777edc34448a7895238a72019f5df3b2mlt_after	0
ribosomal protein S10	univ	cs	10	30S ribosomal protein S10	fad3470705fbbf951762846d084e4a4bmlt_after	1	40S ribosomal protein S10	b435c72730931155d754b7473e97b44fmlt_after	1	40S ribosomal protein S10-1	0efcdda1d5258d1f9422abf1fde79e6dmlt_after	3	40S ribosomal protein S10-2	525a59ec02f04bfd0aef5a1e5f9cea80mlt_after	3	40S ribosomal protein S10-3	60805d66d36d4742d10a48fa7a2f6eadmlt_after	3	40S ribosomal protein S10-A	ddb0e7638dfb54b61da47c1a4e6ec8efmlt_after	3	40S ribosomal protein S10-B	5ae11411a7b09c1588a6709bb569148bmlt_after	3	40S ribosomal protein S10a	273a562950c6c729ff6b91c15f344381mlt_after	3	40S ribosomal protein S10b	2737962803480dc6486c9b393583557bmlt_after	3	40S ribosomal protein S10-like	b2ec251f314e06346a1a159fe7341c52mlt_after	3
